,created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,properati_url,comuna,barrio_cod,rooms_mean,operation_sell,place_with_parent_names_|Argentina|Capital Federal|,place_with_parent_names_|Argentina|Capital Federal|Abasto|,place_with_parent_names_|Argentina|Capital Federal|Agronomía|,place_with_parent_names_|Argentina|Capital Federal|Almagro|,place_with_parent_names_|Argentina|Capital Federal|Balvanera|,place_with_parent_names_|Argentina|Capital Federal|Barracas|,place_with_parent_names_|Argentina|Capital Federal|Barrio Norte|,place_with_parent_names_|Argentina|Capital Federal|Belgrano|,place_with_parent_names_|Argentina|Capital Federal|Boca|,place_with_parent_names_|Argentina|Capital Federal|Boedo|,place_with_parent_names_|Argentina|Capital Federal|Caballito|,place_with_parent_names_|Argentina|Capital Federal|Catalinas|,place_with_parent_names_|Argentina|Capital Federal|Centro / Microcentro|,place_with_parent_names_|Argentina|Capital Federal|Chacarita|,place_with_parent_names_|Argentina|Capital Federal|Coghlan|,place_with_parent_names_|Argentina|Capital Federal|Colegiales|,place_with_parent_names_|Argentina|Capital Federal|Congreso|,place_with_parent_names_|Argentina|Capital Federal|Constitución|,place_with_parent_names_|Argentina|Capital Federal|Floresta|,place_with_parent_names_|Argentina|Capital Federal|Flores|,place_with_parent_names_|Argentina|Capital Federal|Las Cañitas|,place_with_parent_names_|Argentina|Capital Federal|Liniers|,place_with_parent_names_|Argentina|Capital Federal|Mataderos|,place_with_parent_names_|Argentina|Capital Federal|Monserrat|,place_with_parent_names_|Argentina|Capital Federal|Monte Castro|,place_with_parent_names_|Argentina|Capital Federal|Nuñez|,place_with_parent_names_|Argentina|Capital Federal|Once|,place_with_parent_names_|Argentina|Capital Federal|Palermo|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Chico|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Hollywood|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Soho|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Viejo|,place_with_parent_names_|Argentina|Capital Federal|Parque Avellaneda|,place_with_parent_names_|Argentina|Capital Federal|Parque Centenario|,place_with_parent_names_|Argentina|Capital Federal|Parque Chacabuco|,place_with_parent_names_|Argentina|Capital Federal|Parque Chas|,place_with_parent_names_|Argentina|Capital Federal|Parque Patricios|,place_with_parent_names_|Argentina|Capital Federal|Paternal|,place_with_parent_names_|Argentina|Capital Federal|Pompeya|,place_with_parent_names_|Argentina|Capital Federal|Puerto Madero|,place_with_parent_names_|Argentina|Capital Federal|Recoleta|,place_with_parent_names_|Argentina|Capital Federal|Retiro|,place_with_parent_names_|Argentina|Capital Federal|Saavedra|,place_with_parent_names_|Argentina|Capital Federal|San Cristobal|,place_with_parent_names_|Argentina|Capital Federal|San Nicolás|,place_with_parent_names_|Argentina|Capital Federal|San Telmo|,place_with_parent_names_|Argentina|Capital Federal|Tribunales|,place_with_parent_names_|Argentina|Capital Federal|Velez Sarsfield|,place_with_parent_names_|Argentina|Capital Federal|Versalles|,place_with_parent_names_|Argentina|Capital Federal|Villa Crespo|,place_with_parent_names_|Argentina|Capital Federal|Villa Devoto|,place_with_parent_names_|Argentina|Capital Federal|Villa General Mitre|,place_with_parent_names_|Argentina|Capital Federal|Villa Lugano|,place_with_parent_names_|Argentina|Capital Federal|Villa Luro|,place_with_parent_names_|Argentina|Capital Federal|Villa Ortuzar|,place_with_parent_names_|Argentina|Capital Federal|Villa Pueyrredón|,place_with_parent_names_|Argentina|Capital Federal|Villa Real|,place_with_parent_names_|Argentina|Capital Federal|Villa Santa Rita|,place_with_parent_names_|Argentina|Capital Federal|Villa Urquiza|,place_with_parent_names_|Argentina|Capital Federal|Villa del Parque|,price_m2
71,2017-09-05,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5735693694,-58.4384186227",-34.5735693694,-58.438418622700006,260000.0,126.0,119.0,2063.492063492064,5.0,https://www.properati.com.ar/1ebp1_venta_departamento_belgrano_cabildo-av-_200_balcon_lavadero_luminoso_garage_subte-linea-d_cabildo-500,14.0,20,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.4920634920636
72,2017-09-05,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5735693694,-58.4384186227",-34.5735693694,-58.438418622700006,260000.0,126.0,119.0,2063.492063492064,4.0,https://www.properati.com.ar/1ebp2_venta_departamento_belgrano_cabildo-av-_200_balcon_lavadero_luminoso_dependencias_garage_subte-linea-d_cabildo-500,14.0,20,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.4920634920636
73,2017-09-05,sell,1,|Argentina|Capital Federal|Las Cañitas|,"-34.5674228,-58.4347627",-34.5674228,-58.4347627,65000.0,22.0,20.0,2954.5454545454545,1.0,https://www.properati.com.ar/1ebsf_venta_departamento_las-canitas_soldado-de-la-independecia_800_balcon_aire-acondicionado_bg-propiedades,14.0,20,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2954.5454545454545
74,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5864539382,-58.4372922997",-34.5864539382,-58.43729229970001,175000.0,62.0,58.0,2822.5806451612902,2.0068160402947384,https://www.properati.com.ar/1ec6r_venta_departamento_palermo-hollywood_humboldt_1500_suite_piscina_toilette_vestidor_garage_coty-jaureguiberry-cartana,14.0,20,2.0068160402947384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822.5806451612902
75,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5830022,-58.4219504",-34.5830022,-58.42195039999999,95000.0,32.0,32.0,2968.75,2.0,https://www.properati.com.ar/1ecdm_venta_departamento_palermo_jardin_subte-linea-d_apto-credito-hipotecario_bryan-real-estate,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2968.75
77,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5938779,-58.429594",-34.593877899999995,-58.429594,250000.0,88.0,78.0,2840.909090909091,2.0,https://www.properati.com.ar/1ed02_venta_departamento_palermo_scalabrini-ortiz-raul-av-_1100_balcon_gimnasio_lavadero_parrilla_piscina_luminoso_vista_garage_le-bleu,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840.909090909091
81,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5830391,-58.4143557",-34.5830391,-58.4143557,584000.0,208.0,177.0,2807.6923076923076,4.0,https://www.properati.com.ar/1edcg_venta_departamento_palermo_juncal_3700_suite_lavadero_patio_toilette_dependencias_garage_subte-linea-d_epico,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807.6923076923076
84,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5784679,-58.4236711",-34.5784679,-58.4236711,175000.0,62.0,55.0,2822.5806451612902,2.0,https://www.properati.com.ar/1edgt_venta_departamento_palermo_balcon_suite_lavadero_piscina_toilette_sauna_maure-propiedades,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822.5806451612902
88,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5731747306,-58.4225066042",-34.5731747306,-58.4225066042,650000.0,210.0,195.0,3095.238095238096,4.0,https://www.properati.com.ar/1edna_venta_departamento_palermo_sinclair_3100_balcon_baulera_suite_gimnasio_parrilla_piscina_toilette_vestidor_sauna_dependencias_garage_losa-radiante_subte-linea-d_oslo-propiedades,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3095.2380952380954
89,2017-09-06,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5882528,-58.4217774",-34.5882528,-58.4217774,207000.0,74.0,68.0,2797.2972972972966,2.0,https://www.properati.com.ar/1ee3x_venta_departamento_palermo_guatemala_4400_balcon_suite_toilette_vestidor_luminoso_aire-acondicionado_subte-linea-d_yes-propiedades-com_aye,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797.2972972972975
100,2017-09-07,sell,1,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,388657.64,128.0,128.0,3036.3878125,4.0,https://www.properati.com.ar/1eg8h_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3036.3878125
101,2017-09-07,sell,1,|Argentina|Capital Federal|Palermo|,"-34.58168,-58.4226095",-34.58168,-58.4226095,395990.2,164.0,164.0,2414.5743902439026,4.0,https://www.properati.com.ar/1eg8i_venta_departamento_palermo_sum_subte-linea-d_g-d-devlopers,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414.5743902439026
104,2017-09-07,sell,1,|Argentina|Capital Federal|Las Cañitas|,"-34.5671607,-58.4331296",-34.5671607,-58.4331296,443000.0,145.0,124.0,3055.172413793104,4.0,https://www.properati.com.ar/1egut_venta_departamento_las-canitas_balcon_baulera_suite_lavadero_toilette_vista_lujoso_dependencias_garage_doble-circulacion_home54,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.1724137931033
107,2017-09-08,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5667468,-58.4404142",-34.5667468,-58.4404142,539000.0,181.0,168.0,2977.9005524861877,4.0,https://www.properati.com.ar/1ehsk_venta_departamento_palermo_olleros-av-_1900_balcon_baulera_suite_lavadero_toilette_lujoso_dependencias_placard_subte-linea-d_sol-real-estate,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977.9005524861877
115,2017-09-08,sell,1,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5918145,-58.4152368",-34.591814500000005,-58.4152368,83500.0,35.0,35.0,2385.714285714286,2.0,https://www.properati.com.ar/1ei8d_venta_departamento_palermo-chico_subte-linea-d_bienvende-amelia-claro_e77,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385.714285714286
116,2017-09-08,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5751514695,-58.4321800763",-34.5751514695,-58.4321800763,165000.0,68.0,68.0,2426.4705882352937,3.0,https://www.properati.com.ar/1ei8q_venta_departamento_palermo_patio_garage_placard_subte-linea-d_fortunato-suppa-negocios-inmobiliarios_evn,14.0,20,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426.470588235294
118,2017-09-08,sell,1,|Argentina|Capital Federal|Colegiales|,"-34.574359,-58.442159",-34.574359,-58.442159,370000.0,130.0,130.0,2846.1538461538453,5.0,https://www.properati.com.ar/1eiry_venta_departamento_colegiales_balcon_lavadero_toilette_luminoso_dependencias_subte-linea-d_re-max-data-house,14.0,20,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2846.153846153846
123,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|Palermo Chico|,"-34.5786152,-58.4072279",-34.5786152,-58.4072279,1500000.0,508.0,308.0,2952.755905511811,7.0,https://www.properati.com.ar/1ejq0_venta_departamento_palermo-chico_balcon_suite_gimnasio_hidromasaje_parrilla_quincho_terraza_toilette_vestidor_lujoso_dependencias_garage_placard_toribio-achaval_e6z,14.0,20,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.755905511811
126,2017-09-09,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5654627,-58.4404956",-34.565462700000005,-58.4404956,380000.0,121.0,112.0,3140.495867768595,5.0,https://www.properati.com.ar/1ejs0_venta_departamento_belgrano_suite_lavadero_luminoso_dependencias_garage_toribio-achaval_e6o,14.0,20,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140.495867768595
130,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.4342029,107289.55,39.0,31.0,2751.014102564103,1.072608573260981,https://www.properati.com.ar/1ejtx_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,14.0,20,1.072608573260981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751.014102564103
131,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.4342029,100373.75,36.0,31.0,2788.159722222222,1.072608573260981,https://www.properati.com.ar/1ejty_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,14.0,20,1.072608573260981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788.159722222222
132,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.4342029,80843.12,29.0,26.0,2787.6937931034477,0.8996071904769517,https://www.properati.com.ar/1ejtz_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,14.0,20,0.8996071904769517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787.693793103448
133,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5839691,-58.4342029",-34.5839691,-58.4342029,101820.91,34.0,31.0,2994.7326470588237,1.072608573260981,https://www.properati.com.ar/1eju0_venta_departamento_palermo_terraza_luminoso_placard_estrenar_toribio-achaval_e6w,14.0,20,1.072608573260981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.7326470588237
134,2017-09-09,sell,1,|Argentina|Capital Federal|Las Cañitas|,"-34.5712854,-58.4332185",-34.5712854,-58.4332185,225000.0,73.0,73.0,3082.1917808219177,2.0,https://www.properati.com.ar/1ejw5_venta_departamento_las-canitas_balcon_suite_parrilla_patio_terraza_toilette_garage_subte-linea-d_toribio-achaval_e6o,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082.1917808219177
135,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.591168,-58.413545",-34.591168,-58.41354499999999,230000.0,76.0,76.0,3026.315789473684,2.0,https://www.properati.com.ar/1ekna_venta_departamento_palermo_patio_sum_subte-linea-d_re-max-ra-iacute-ces,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026.315789473684
136,2017-09-09,sell,1,|Argentina|Capital Federal|Palermo|,"-34.592891,-58.413534",-34.592890999999995,-58.413534,249000.0,94.0,84.0,2648.9361702127662,3.0,https://www.properati.com.ar/1ekqh_venta_departamento_palermo_balcon_baulera_jardin_lavadero_patio_toilette_subte-linea-d_re-max-vanguard,14.0,20,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2648.936170212766
139,2017-09-10,sell,1,|Argentina|Capital Federal|Barrio Norte|,"-34.5946185,-58.4164489",-34.5946185,-58.41644889999999,110000.0,49.0,41.0,2244.8979591836733,2.0,https://www.properati.com.ar/1el1s_venta_departamento_barrio-norte_bulnes-1467_lavadero_patio_placard_apto-credito-hipotecario_sande-propiedades,14.0,20,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244.8979591836733
143,2017-09-10,sell,0,|Argentina|Capital Federal|Palermo|,"-34.595319,-58.4247527",-34.595319,-58.4247527,220000.0,90.0,84.0,2444.444444444445,4.0,https://www.properati.com.ar/1elel_venta_ph_palermo_cabrera-jose-antonio-al-4200_balcon_luminoso_goldstein-propiedades-srl_9yp,14.0,20,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444.4444444444443
144,2017-09-10,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5874415622,-58.4197911472",-34.5874415622,-58.4197911472,120000.0,43.0,40.0,2790.697674418605,1.0,https://www.properati.com.ar/1elew_venta_departamento_palermo_scalabrini-ortiz-raul-av-_2178_jardin_subte-linea-d_faustino-paez,14.0,20,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.6976744186045
147,2017-09-10,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5697768,-58.442132",-34.5697768,-58.442132,490000.0,211.0,211.0,2322.2748815165883,4.0,https://www.properati.com.ar/1elip_venta_departamento_belgrano_3-de-febrero-al-900_suite_lavadero_patio_toilette_vestidor_dependencias_garage_subte-linea-d_tesler-propiedades,14.0,20,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322.274881516588
150,2017-09-10,sell,1,|Argentina|Capital Federal|Palermo|,"-34.589623,-58.420937",-34.589623,-58.420937,219000.0,83.0,83.0,2638.5542168674697,3.0,https://www.properati.com.ar/1em8f_venta_departamento_palermo_baulera_lavadero_patio_sotano_luminoso_garage_subte-linea-d_re-max-data-house,14.0,20,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638.5542168674697
159,2017-09-12,sell,1,|Argentina|Capital Federal|Palermo|Palermo Soho|,"-34.5850706,-58.4227791",-34.5850706,-58.4227791,485000.0,214.0,161.0,2266.355140186916,7.0,https://www.properati.com.ar/1env5_venta_departamento_palermo-soho_gurruchaga_2200_balcon_baulera_lavadero_parrilla_terraza_toilette_luminoso_dependencias_garage_aire-acondicionado_subte-linea-d_apto-credito-hipotecario_mussi-calvente_b7t,14.0,20,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2266.355140186916
174,2017-09-12,sell,1,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5842942,-58.4364688",-34.5842942,-58.4364688,250000.0,96.0,72.0,2604.1666666666665,2.0,https://www.properati.com.ar/1eog4_venta_departamento_palermo-hollywood_balcon_hidromasaje_lavadero_parrilla_terraza_luminoso_garage_livingston-real-estate,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604.1666666666665
182,2017-09-13,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5975225,-58.4178149",-34.5975225,-58.4178149,125000.0,57.0,55.0,2192.9824561403507,3.0,https://www.properati.com.ar/1epf6_venta_departamento_palermo_av-cordoba-al-3600_subte-linea-b_deptos-temporarios,14.0,20,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192.9824561403507
190,2017-09-13,sell,1,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5777906,-58.4362196",-34.5777906,-58.4362196,104500.0,34.0,23.0,3073.529411764706,0.7958063608065342,https://www.properati.com.ar/1eq6r_venta_departamento_palermo-hollywood_balcon_gimnasio_piscina_sum_sauna_placard_zuker-servicios-inmobiliarios_gsp,14.0,20,0.7958063608065342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3073.529411764706
196,2017-09-13,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5815005,-58.4277402",-34.5815005,-58.4277402,79000.0,32.0,27.0,2468.75,0.9342074670337576,https://www.properati.com.ar/1eqvx_venta_departamento_palermo_patio_gruz-propiedades_gka,14.0,20,0.9342074670337576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2468.75
197,2017-09-13,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5694281,-58.4335086",-34.5694281,-58.4335086,180000.0,62.0,55.0,2903.225806451613,3.0,https://www.properati.com.ar/1eqwa_venta_departamento_palermo_republica-de-eslovenia_1800_balcon_baulera_lavadero_sotano_luminoso_garage_subte-linea-d_rhr-real-estate_cwt,14.0,20,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903.2258064516127
199,2017-09-13,sell,1,|Argentina|Capital Federal|Palermo|,"-34.5903255,-58.4307834",-34.5903255,-58.4307834,200000.0,65.0,45.0,3076.9230769230767,2.0,https://www.properati.com.ar/1er34_venta_departamento_palermo_cabrera-jose-a-_3300_balcon_lavadero_parrilla_terraza_placard_subte-linea-d_subte-linea-b_d-antonio-propiedades_h6n,14.0,20,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076.923076923077
200,2017-09-14,sell,0,|Argentina|Capital Federal|Palermo|Palermo Hollywood|,"-34.5796956362,-58.4312491921",-34.5796956362,-58.4312491921,499000.0,169.0,169.0,2952.6627218934914,5.847446738100186,https://www.properati.com.ar/1erbq_venta_ph_palermo-hollywood_terraza_subte-linea-d_lopez-saubidet-propiedades,14.0,20,5.847446738100186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952.662721893491
