created_on,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,comuna,barrio_cod,place_with_parent_names_cod,operation_sell,property_type_PH,property_type_apartment,property_type_house,rooms_mean
2018-01-20,"-34.5390186,-58.4688609",-34.5390186,-58.4688609,420000.0,200.0,140.0,2100.0,4.0,13.0,19,41,1,0,0,1,4.0
2018-01-20,"-34.5533581025,-58.4597387735",-34.5533581025,-58.45973877350001,260000.0,83.0,75.0,3132.5301204819275,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-20,"-34.5529635,-58.4730249",-34.552963500000004,-58.4730249,148000.0,58.0,58.0,2551.7241379310344,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-20,"-34.5536392475,-58.4590630141",-34.5536392475,-58.459063014099996,220000.0,83.0,59.0,2650.602409638554,3.0,13.0,19,23,1,0,1,0,3.0
2018-01-20,"-34.5395733,-58.4658545",-34.539573299999994,-58.465854500000006,147000.0,47.0,47.0,3127.659574468085,2.0,13.0,19,41,1,0,1,0,2.0
2018-01-20,"-34.5427503,-58.4601452",-34.542750299999994,-58.46014520000001,140000.0,56.0,56.0,2500.0,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-23,"-34.553903,-58.462153",-34.553903000000005,-58.462153,290000.0,116.0,95.0,2500.0,4.0,13.0,19,41,1,0,1,0,4.0
2018-01-23,"-34.550415,-58.465676",-34.550415,-58.465676,432873.15,161.0,161.0,2688.6531055900628,5.0,13.0,19,41,1,0,1,0,5.0
2018-01-24,"-34.5516869,-58.4581758",-34.5516869,-58.45817579999999,229000.0,90.0,63.0,2544.444444444445,2.0,13.0,19,41,1,0,1,0,2.0
2018-01-24,"-34.5501439,-58.4701492",-34.5501439,-58.47014920000001,230000.0,100.0,100.0,2300.0,4.0,13.0,19,41,1,0,1,0,4.0
2018-01-26,"-34.5488799,-58.4681346",-34.5488799,-58.4681346,185000.0,70.0,60.0,2642.857142857143,4.0,13.0,19,41,1,0,1,0,4.0
2018-01-26,"-34.5506565,-58.4707647",-34.5506565,-58.4707647,270000.0,90.0,80.0,3000.0,4.0,13.0,19,41,1,1,0,0,4.0
2018-01-27,"-34.5374991855,-58.4680002468",-34.5374991855,-58.4680002468,145000.0,49.0,49.0,2959.183673469388,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-30,"-34.557432,-58.4667657",-34.557432,-58.4667657,209000.0,67.0,63.0,3119.402985074627,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-31,"-34.5528623,-58.4629933",-34.552862299999994,-58.4629933,118000.0,40.0,37.0,2950.0,1.0,13.0,19,41,1,0,1,0,1.0
2018-01-31,"-34.5503297,-58.4600434",-34.5503297,-58.4600434,232500.0,81.0,69.0,2870.3703703703704,2.0,13.0,19,41,1,0,1,0,2.0
2018-01-31,"-34.5542105,-58.4678499",-34.5542105,-58.4678499,185000.0,64.0,64.0,2890.625,3.0,13.0,19,41,1,0,1,0,3.0
2018-01-31,"-34.5542105,-58.4678499",-34.5542105,-58.4678499,160000.0,64.0,61.0,2500.0,2.1106168699651557,13.0,19,41,1,0,1,0,2.1106168699651557
2018-01-31,"-34.544663,-58.4659239",-34.544663,-58.46592389999999,700000.0,280.0,280.0,2500.0,9.688077435905633,13.0,19,41,1,0,0,1,9.688077435905633
2018-01-31,"-34.55426099,-58.4626212823",-34.55426099,-58.4626212823,255000.0,108.0,80.0,2361.1111111111113,3.0,13.0,19,23,1,0,1,0,3.0
2018-01-31,"-34.5412966,-58.4671594",-34.5412966,-58.46715940000001,245000.0,100.0,80.0,2450.0,4.0,13.0,19,41,1,1,0,0,4.0
2018-01-31,"-34.5414542,-58.4718955",-34.541454200000004,-58.4718955,320000.0,134.0,100.0,2388.059701492537,3.0,13.0,19,41,1,0,0,1,3.0
2018-01-31,"-34.5527203,-58.4654741",-34.5527203,-58.4654741,146000.0,56.0,53.0,2607.142857142857,1.8338146575107093,13.0,19,23,1,0,1,0,1.8338146575107093
2017-09-09,"-34.6507852364,-58.5107842429",-34.6507852364,-58.5107842429,205000.0,87.0,72.0,2356.32183908046,3.0,9.0,15,38,1,0,1,0,3.0
2017-09-09,"-34.6507852364,-58.5107842429",-34.6507852364,-58.5107842429,270000.0,111.0,97.0,2432.4324324324325,4.0,9.0,15,38,1,0,1,0,4.0
2017-09-15,"-34.6486908,-58.5003382",-34.6486908,-58.5003382,75000.0,36.0,33.0,2083.333333333333,1.0,9.0,15,38,1,0,1,0,1.0
2017-09-26,"-34.653979,-58.5063282",-34.653979,-58.5063282,114000.0,39.0,35.0,2923.0769230769233,2.0,9.0,15,38,1,0,1,0,2.0
2017-10-02,"-34.6461674,-58.4985905",-34.6461674,-58.49859050000001,70000.0,30.0,30.0,2333.333333333333,1.038008296704175,9.0,15,38,1,0,1,0,1.038008296704175
2017-10-04,"-34.6535474481,-58.5035081122",-34.6535474481,-58.5035081122,69000.0,33.0,30.0,2090.909090909091,2.0,9.0,15,38,1,0,1,0,2.0
2017-10-06,"-34.658242,-58.5116905",-34.658242,-58.5116905,80000.0,35.0,35.0,2285.714285714286,2.0,9.0,15,37,1,0,0,1,2.0
2017-10-07,"-34.658822,-58.492284",-34.658822,-58.492284,49000.0,21.0,21.0,2333.333333333333,1.0,9.0,15,38,1,0,1,0,1.0
2017-10-11,"-34.6529684,-58.5002237",-34.6529684,-58.50022370000001,235000.0,95.0,95.0,2473.684210526316,4.0,9.0,15,38,1,0,0,1,4.0
2017-10-17,"-34.6460324,-58.4986279",-34.6460324,-58.4986279,210000.0,100.0,100.0,2100.0,3.4600276556805833,9.0,15,71,1,0,1,0,3.4600276556805833
2017-10-17,"-34.6565183,-58.501724",-34.656518299999995,-58.501724,140000.0,62.0,58.0,2258.064516129032,2.0068160402947384,9.0,15,38,1,1,0,0,2.0068160402947384
2017-11-01,"-34.6572422,-58.5029706",-34.6572422,-58.5029706,160000.0,76.0,72.0,2105.2631578947367,3.0,9.0,15,38,1,1,0,0,3.0
2017-11-18,"-34.644824,-58.497026",-34.644824,-58.497026,95000.0,43.0,39.0,2209.3023255813955,2.0,9.0,15,69,1,0,1,0,2.0
2017-11-24,"-34.6581347,-58.5071797",-34.6581347,-58.5071797,85000.0,41.0,38.0,2073.170731707317,2.0,9.0,15,38,1,1,0,0,2.0
2017-11-28,"-34.6487058,-58.5003182",-34.648705799999995,-58.5003182,122000.0,47.0,41.0,2595.744680851064,2.0,9.0,15,38,1,0,1,0,2.0
2017-12-05,"-34.6487306,-58.4975015",-34.64873060000001,-58.4975015,255000.0,103.0,103.0,2475.7281553398057,3.563828485351001,9.0,15,38,1,0,1,0,3.563828485351001
2017-12-05,"-34.6487306,-58.4975015",-34.64873060000001,-58.4975015,205000.0,70.0,70.0,2928.5714285714284,2.4220193589764083,9.0,15,38,1,0,1,0,2.4220193589764083
2017-12-05,"-34.648156,-58.5050175",-34.648156,-58.50501750000001,85000.0,40.0,40.0,2125.0,1.0,9.0,15,38,1,1,0,0,1.0
2017-12-05,"-34.6539651,-58.5063139",-34.6539651,-58.5063139,187000.0,66.0,61.0,2833.333333333333,3.0,9.0,15,38,1,0,1,0,3.0
2017-12-05,"-34.6512769,-58.5116316",-34.6512769,-58.5116316,123000.0,52.0,39.0,2365.384615384615,2.0,9.0,15,38,1,1,0,0,2.0
2017-12-06,"-34.6642443,-58.5019992",-34.6642443,-58.50199920000001,78000.0,37.0,37.0,2108.108108108108,2.0,9.0,15,38,1,0,1,0,2.0
2017-12-06,"-34.6523824,-58.5085939",-34.65238239999999,-58.5085939,83000.0,35.0,32.0,2371.428571428572,1.0,9.0,15,38,1,0,1,0,1.0
2017-12-13,"-34.6561222137,-58.4858239312",-34.6561222137,-58.4858239312,78000.0,38.0,38.0,2052.6315789473683,2.0,9.0,15,38,1,0,1,0,2.0
2017-12-26,"-34.6547849,-58.4957474",-34.6547849,-58.49574739999999,99500.0,45.0,38.0,2211.1111111111113,1.3148105091586217,9.0,15,38,1,0,1,0,1.3148105091586217
2018-01-09,"-34.6548228114,-58.4940032051",-34.654822811399995,-58.4940032051,45000.0,22.0,22.0,2045.4545454545453,0.7612060842497284,9.0,15,38,1,0,0,1,0.7612060842497284
2018-01-20,"-34.654409,-58.492949",-34.654409,-58.492949,44500.0,21.0,21.0,2119.0476190476197,1.0,9.0,15,38,1,0,1,0,1.0
2018-01-20,"-34.6461674,-58.4985905",-34.6461674,-58.49859050000001,75000.0,25.0,25.0,3000.0,1.0,9.0,15,38,1,0,1,0,1.0
2018-01-24,"-34.6511494,-58.5085854",-34.6511494,-58.5085854,365000.0,180.0,180.0,2027.7777777777771,4.0,9.0,15,38,1,0,0,1,4.0
2018-01-31,"-34.6461687,-58.4986455",-34.646168700000004,-58.4986455,78000.0,36.0,33.0,2166.6666666666665,1.0,9.0,15,69,1,0,1,0,1.0
2018-01-31,"-34.6548562,-58.509524",-34.654856200000005,-58.509524,150000.0,56.0,53.0,2678.5714285714284,3.0,9.0,15,38,1,0,1,0,3.0
2018-01-31,"-34.6548562,-58.509524",-34.654856200000005,-58.509524,148000.0,61.0,58.0,2426.229508196721,3.0,9.0,15,38,1,0,1,0,3.0
2018-01-31,"-34.6548562,-58.509524",-34.654856200000005,-58.509524,160000.0,69.0,62.0,2318.840579710145,3.0,9.0,15,38,1,0,1,0,3.0
2018-02-01,"-34.6511151,-58.5120087",-34.6511151,-58.5120087,123000.0,52.0,39.0,2365.384615384615,1.3494107857154276,9.0,15,38,1,1,0,0,1.3494107857154276
2017-08-29,"-34.5955726,-58.3857541",-34.595572600000004,-58.3857541,109000.0,45.0,45.0,2422.222222222222,1.5570124450562626,1.0,28,57,1,0,1,0,1.5570124450562626
2017-08-29,"-34.5977521,-58.3795078",-34.5977521,-58.3795078,119000.0,48.0,48.0,2479.1666666666665,2.0,1.0,28,57,1,0,1,0,2.0
2017-08-30,"-34.5932567,-58.38007",-34.593256700000005,-58.38007,420000.0,133.0,133.0,3157.894736842105,4.0,1.0,28,22,1,0,1,0,4.0
2017-09-01,"-34.5965111,-58.3857467",-34.5965111,-58.38574670000001,109000.0,45.0,45.0,2422.222222222222,2.0,1.0,28,56,1,0,1,0,2.0
2017-09-01,"-34.5929071,-58.3808751",-34.5929071,-58.3808751,478000.0,166.0,166.0,2879.5180722891564,5.0,1.0,28,22,1,0,1,0,5.0
2017-09-03,"-34.597536,-58.375194",-34.597536,-58.37519399999999,330000.0,110.0,110.0,3000.0,3.806030421248642,1.0,28,57,1,0,1,0,3.806030421248642
2017-09-03,"-34.5974255,-58.3742651",-34.5974255,-58.37426510000001,125000.0,54.0,54.0,2314.8148148148152,2.0,1.0,28,57,1,0,1,0,2.0
2017-09-05,"-34.5959656964,-58.3856987696",-34.5959656964,-58.3856987696,270000.0,87.0,78.0,3103.4482758620693,3.0,1.0,28,56,1,0,1,0,3.0
2017-09-07,"-34.595014,-58.385802",-34.595014,-58.38580200000001,515000.0,203.0,203.0,2536.9458128078822,5.0,1.0,28,56,1,0,1,0,5.0
2017-09-07,"-34.5905543,-58.3865304",-34.590554299999994,-58.3865304,520000.0,181.0,169.0,2872.92817679558,5.0,1.0,28,56,1,0,1,0,5.0
2017-09-08,"-34.5941025,-58.3800311",-34.594102500000005,-58.3800311,650000.0,218.0,218.0,2981.651376146789,8.0,1.0,28,22,1,0,1,0,8.0
2017-09-08,"-34.5920852,-58.3853041",-34.5920852,-58.3853041,470000.0,186.0,132.0,2526.881720430108,4.0,1.0,28,56,1,0,1,0,4.0
2017-09-08,"-34.5925734,-58.3868557",-34.5925734,-58.38685570000001,550000.0,213.0,213.0,2582.1596244131456,7.0,1.0,28,56,1,0,1,0,7.0
2017-09-08,"-34.5953174,-58.3807281",-34.5953174,-58.3807281,565000.0,186.0,171.0,3037.6344086021504,7.0,1.0,28,56,1,0,1,0,7.0
2017-09-08,"-34.5944337,-58.38359",-34.5944337,-58.38359000000001,1100000.0,396.0,299.0,2777.777777777778,8.0,1.0,28,56,1,0,1,0,8.0
2017-09-08,"-34.5938531,-58.380052",-34.593853100000004,-58.380052,430000.0,152.0,131.0,2828.947368421052,6.0,1.0,28,56,1,0,1,0,6.0
2017-09-09,"-34.5932283,-58.3786671",-34.5932283,-58.3786671,365000.0,118.0,118.0,3093.2203389830506,5.0,1.0,28,56,1,0,1,0,5.0
2017-09-09,"-34.5954319,-58.383248",-34.595431899999994,-58.383248,415000.0,163.0,163.0,2546.0122699386498,6.0,1.0,28,56,1,0,1,0,6.0
2017-09-09,"-34.5926696,-58.3760586",-34.5926696,-58.3760586,250000.0,80.0,70.0,3125.0,3.0,1.0,28,56,1,0,1,0,3.0
2017-09-10,"-34.5970401,-58.3858293",-34.5970401,-58.3858293,240000.0,81.0,81.0,2962.962962962963,3.0,1.0,28,22,1,0,1,0,3.0
2017-09-10,"-34.5973559,-58.3869806",-34.597355900000004,-58.3869806,115000.0,38.0,38.0,3026.315789473684,2.0,1.0,28,56,1,0,1,0,2.0
2017-09-10,"-34.5983322,-58.3850741",-34.5983322,-58.3850741,370000.0,156.0,148.0,2371.794871794872,6.0,1.0,28,22,1,0,1,0,6.0
2017-09-10,"-34.595285,-58.3799517",-34.595285,-58.3799517,250000.0,96.0,96.0,2604.1666666666665,3.0,1.0,28,57,1,0,1,0,3.0
2017-09-10,"-34.5954546,-58.3827121",-34.595454600000004,-58.382712100000006,85000.0,30.0,28.0,2833.333333333333,1.0,1.0,28,56,1,0,1,0,1.0
2017-09-10,"-34.5915143506,-58.3781758698",-34.5915143506,-58.378175869799996,455000.0,144.0,128.0,3159.722222222222,4.0,1.0,28,56,1,0,1,0,4.0
2017-09-11,"-34.5960558534,-58.3798867865",-34.5960558534,-58.379886786499995,90000.0,43.0,37.0,2093.0232558139537,2.0,1.0,28,56,1,0,1,0,2.0
2017-09-12,"-34.5956953,-58.3814461",-34.5956953,-58.3814461,79500.0,35.0,33.0,2271.428571428572,2.0,1.0,28,22,1,0,1,0,2.0
2017-09-12,"-34.5932535,-58.3828174",-34.5932535,-58.3828174,358000.0,126.0,126.0,2841.2698412698405,4.0,1.0,28,57,1,0,1,0,4.0
2017-09-12,"-34.5962011,-58.3731647",-34.5962011,-58.3731647,99000.0,39.0,36.0,2538.4615384615386,1.0,1.0,28,55,1,0,1,0,1.0
2017-09-15,"-34.5976359905,-58.3757342665",-34.5976359905,-58.3757342665,320000.0,117.0,105.0,2735.042735042735,5.0,1.0,28,22,1,0,1,0,5.0
2017-09-16,"-34.5966245,-58.380598",-34.5966245,-58.380598,79500.0,27.0,25.0,2944.4444444444453,1.0,1.0,28,57,1,0,1,0,1.0
2017-09-17,"-34.5892394,-58.3822149",-34.5892394,-58.3822149,324000.0,117.0,113.0,2769.230769230769,4.0,1.0,28,56,1,0,1,0,4.0
2017-09-20,"-34.5966390794,-58.379946001",-34.5966390794,-58.379946001,380000.0,131.0,131.0,2900.7633587786268,4.0,1.0,28,57,1,0,1,0,4.0
2017-09-20,"-34.5928359,-58.3864837",-34.5928359,-58.38648370000001,880000.0,336.0,331.0,2619.0476190476197,7.0,1.0,28,56,1,0,1,0,7.0
2017-09-20,"-34.5956907,-58.3856724",-34.5956907,-58.38567239999999,390000.0,134.0,134.0,2910.4477611940297,4.0,1.0,28,56,1,0,1,0,4.0
2017-09-20,"-34.5917757461,-58.3863424159",-34.5917757461,-58.3863424159,1100000.0,360.0,250.0,3055.555555555556,6.0,1.0,28,56,1,0,1,0,6.0
2017-09-20,"-34.591288,-58.3781689",-34.591288,-58.3781689,450000.0,148.0,128.0,3040.540540540541,3.0,1.0,28,57,1,0,1,0,3.0
2017-09-20,"-34.5975759,-58.375274",-34.597575899999995,-58.375274,880000.0,283.0,283.0,3109.5406360424017,6.0,1.0,28,57,1,0,1,0,6.0
2017-09-20,"-34.5907881,-58.3853882",-34.5907881,-58.3853882,490000.0,208.0,90.0,2355.769230769231,4.0,1.0,28,56,1,0,1,0,4.0
2017-09-20,"-34.5955861,-58.3785518",-34.59558610000001,-58.37855179999999,1130000.0,454.0,344.0,2488.986784140969,10.0,1.0,28,57,1,0,1,0,10.0
2017-09-20,"-34.5896061,-58.3802473",-34.5896061,-58.3802473,520000.0,194.0,181.0,2680.412371134021,4.0,1.0,28,57,1,0,1,0,4.0
2017-09-22,"-34.5975906,-58.379421",-34.597590600000004,-58.379421,72000.0,25.0,23.0,2880.0,1.0,1.0,28,22,1,0,1,0,1.0
2017-09-22,"-34.5980456,-58.3843873",-34.5980456,-58.3843873,358000.0,125.0,125.0,2864.0,5.0,1.0,28,56,1,0,1,0,5.0
2017-09-22,"-34.5918364,-58.3801321",-34.5918364,-58.3801321,460000.0,200.0,100.0,2300.0,2.0,1.0,28,56,1,0,1,0,2.0
2017-09-24,"-34.5974858,-58.3753902",-34.597485799999994,-58.3753902,130000.0,45.0,45.0,2888.888888888889,2.0,1.0,28,57,1,0,1,0,2.0
2017-09-27,"-34.5964642,-58.3742676",-34.59646420000001,-58.3742676,128000.0,55.0,55.0,2327.2727272727275,2.0,1.0,28,57,1,0,1,0,2.0
2017-09-28,"-34.5935293,-58.3858967",-34.59352929999999,-58.3858967,615000.0,204.0,193.0,3014.7058823529414,5.0,1.0,28,56,1,0,1,0,5.0
2017-09-28,"-34.5914144,-58.3773621",-34.5914144,-58.377362100000006,265000.0,85.0,82.0,3117.6470588235293,4.0,1.0,28,57,1,0,1,0,4.0
2017-09-30,"-34.5965773,-58.3797191",-34.5965773,-58.3797191,185000.0,60.0,60.0,3083.333333333333,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-04,"-34.5946362,-58.3872555",-34.594636200000004,-58.3872555,330000.0,114.0,107.0,2894.7368421052643,4.0,1.0,28,22,1,0,1,0,4.0
2017-10-04,"-34.5902041,-58.3797364",-34.5902041,-58.37973639999999,800000.0,262.0,252.0,3053.435114503817,7.0,1.0,28,57,1,0,1,0,7.0
2017-10-04,"-34.5918987,-58.3783444",-34.5918987,-58.3783444,390000.0,180.0,180.0,2166.6666666666665,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-05,"-34.5947366,-58.3795657",-34.594736600000005,-58.3795657,490000.0,236.0,226.0,2076.2711864406783,4.0,1.0,28,60,1,0,1,0,4.0
2017-10-05,"-34.5985296,-58.3813017",-34.598529600000006,-58.3813017,73000.0,29.0,29.0,2517.2413793103447,2.0,1.0,28,57,1,0,1,0,2.0
2017-10-06,"-34.5896061,-58.3802473",-34.5896061,-58.3802473,268000.0,116.0,95.0,2310.344827586207,6.0,1.0,28,57,1,0,1,0,6.0
2017-10-06,"-34.5896061,-58.3802473",-34.5896061,-58.3802473,146000.0,49.0,49.0,2979.5918367346944,1.0,1.0,28,57,1,0,1,0,1.0
2017-10-09,"-34.59677,-58.383265",-34.59677,-58.383265,185000.0,60.0,60.0,3083.333333333333,2.07601659340835,1.0,28,22,1,0,1,0,2.07601659340835
2017-10-09,"-34.594026702,-58.3807181376",-34.594026702,-58.3807181376,570000.0,184.0,170.0,3097.826086956521,5.882047014656992,1.0,28,57,1,0,1,0,5.882047014656992
2017-10-09,"-34.5946685379,-58.3789958327",-34.5946685379,-58.37899583270001,525000.0,183.0,183.0,2868.852459016393,4.0,1.0,28,56,1,0,1,0,4.0
2017-10-09,"-34.5936091,-58.3800092",-34.5936091,-58.3800092,85000.0,37.0,37.0,2297.297297297297,1.0,1.0,28,57,1,0,1,0,1.0
2017-10-09,"-34.5954546,-58.3827121",-34.595454600000004,-58.382712100000006,83000.0,29.0,29.0,2862.0689655172414,1.0,1.0,28,56,1,0,1,0,1.0
2017-10-10,"-34.597084419,-58.3869373384",-34.597084419,-58.3869373384,165000.0,55.0,55.0,3000.0,3.0,1.0,28,56,1,0,1,0,3.0
2017-10-10,"-34.596906,-58.378486",-34.596906,-58.378486,395000.0,188.0,188.0,2101.0638297872338,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-11,"-34.5987308,-58.3868889",-34.5987308,-58.3868889,168000.0,75.0,75.0,2240.0,2.595020741760438,1.0,28,62,1,0,1,0,2.595020741760438
2017-10-11,"-34.5947366,-58.3795657",-34.594736600000005,-58.3795657,495000.0,247.0,233.0,2004.048582995952,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-11,"-34.5943792,-58.377259",-34.5943792,-58.377259,580000.0,205.0,205.0,2829.268292682927,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-11,"-34.5914183491,-58.377794203",-34.591418349099996,-58.377794203,480000.0,201.0,133.0,2388.059701492537,6.0,1.0,28,22,1,0,1,0,6.0
2017-10-12,"-34.5975017308,-58.3844068228",-34.5975017308,-58.384406822799995,260000.0,87.0,84.0,2988.5057471264367,2.90642323077169,1.0,28,22,1,0,1,0,2.90642323077169
2017-10-12,"-34.5969147,-58.3797892",-34.596914700000006,-58.3797892,129000.0,47.0,41.0,2744.68085106383,2.0,1.0,28,57,1,0,1,0,2.0
2017-10-13,"-34.5952273,-58.3784456",-34.5952273,-58.3784456,1450000.0,480.0,480.0,3020.833333333333,4.0,1.0,28,57,1,0,1,0,4.0
2017-10-13,"-34.5940533491,-58.379763055",-34.5940533491,-58.379763055,1500000.0,580.0,518.0,2586.2068965517237,6.0,1.0,28,57,1,0,1,0,6.0
2017-10-13,"-34.594655892,-58.3789435246",-34.594655892,-58.378943524600004,715000.0,270.0,251.0,2648.148148148149,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-13,"-34.5928883923,-58.3775383265",-34.5928883923,-58.377538326499995,980000.0,372.0,372.0,2634.4086021505373,5.0,1.0,28,57,1,0,1,0,5.0
2017-10-13,"-34.5925986282,-58.387036555",-34.5925986282,-58.387036555,550000.0,213.0,213.0,2582.1596244131456,5.0,1.0,28,56,1,0,1,0,5.0
2017-10-13,"-34.5956028,-58.3798462",-34.5956028,-58.3798462,111000.0,43.0,38.0,2581.395348837209,2.0,1.0,28,32,1,0,1,0,2.0
2017-10-13,"-34.596525012,-58.3795088148",-34.596525012,-58.3795088148,185000.0,60.0,57.0,3083.333333333333,3.0,1.0,28,28,1,0,1,0,3.0
2017-10-13,"-34.5964950865,-58.3793889931",-34.5964950865,-58.3793889931,185000.0,60.0,57.0,3083.333333333333,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-13,"-34.5965408715,-58.3792533247",-34.596540871500004,-58.3792533247,185000.0,60.0,57.0,3083.333333333333,3.0,1.0,28,56,1,0,1,0,3.0
2017-10-13,"-34.596812,-58.374492",-34.596812,-58.374492,87000.0,31.0,31.0,2806.451612903226,1.0,1.0,28,57,1,0,1,0,1.0
2017-10-14,"-34.587932,-58.383411",-34.587932,-58.383411,79000.0,27.0,27.0,2925.925925925926,1.0,1.0,28,56,1,0,1,0,1.0
2017-10-14,"-34.5914785477,-58.3778869561",-34.5914785477,-58.3778869561,480000.0,201.0,133.0,2388.059701492537,6.0,1.0,28,57,1,0,1,0,6.0
2017-10-16,"-34.594086,-58.380723",-34.594086,-58.380723,285000.0,103.0,103.0,2766.9902912621365,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-16,"-34.594156,-58.380766",-34.594156,-58.380766,300000.0,102.0,102.0,2941.1764705882347,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-17,"-34.597022,-58.3856811",-34.597022,-58.3856811,250000.0,86.0,75.0,2906.9767441860467,2.595020741760438,1.0,28,56,1,0,1,0,2.595020741760438
2017-10-17,"-34.5935031,-58.3801458",-34.5935031,-58.3801458,630000.0,247.0,247.0,2550.6072874493925,8.546268309531042,1.0,28,57,1,0,1,0,8.546268309531042
2017-10-17,"-34.5950737,-58.3784528",-34.5950737,-58.37845279999999,230000.0,90.0,90.0,2555.555555555556,3.114024890112525,1.0,28,56,1,0,1,0,3.114024890112525
2017-10-17,"-34.5894014063,-58.3824127214",-34.5894014063,-58.3824127214,390000.0,130.0,130.0,3000.0,4.498035952384758,1.0,28,56,1,0,1,0,4.498035952384758
2017-10-17,"-34.5976485,-58.3783562",-34.5976485,-58.378356200000006,140000.0,70.0,70.0,2000.0,2.4220193589764083,1.0,28,57,1,0,1,0,2.4220193589764083
2017-10-17,"-34.5956366,-58.3751808",-34.59563660000001,-58.3751808,104000.0,38.0,35.0,2736.842105263158,1.2110096794882041,1.0,28,57,1,0,1,0,1.2110096794882041
2017-10-17,"-34.5911009,-58.3856072",-34.591100899999994,-58.3856072,790000.0,250.0,250.0,3160.0,8.65006913920146,1.0,28,56,1,0,1,0,8.65006913920146
2017-10-17,"-34.5965218,-58.3805667032",-34.5965218,-58.380566703199996,79500.0,32.0,32.0,2484.375,1.1072088498177868,1.0,28,57,1,0,1,0,1.1072088498177868
2017-10-19,"-34.594877,-58.384517",-34.594877000000004,-58.384517,690000.0,288.0,257.0,2395.833333333333,8.8922710750991,1.0,28,56,1,0,1,0,8.8922710750991
2017-10-19,"-34.598152,-58.386159",-34.598152,-58.386159,220000.0,103.0,68.0,2135.9223300970875,2.352818805862797,1.0,28,22,1,0,1,0,2.352818805862797
2017-10-19,"-34.5940968,-58.3805213",-34.5940968,-58.3805213,570000.0,184.0,184.0,3097.826086956521,6.0,1.0,28,57,1,0,1,0,6.0
2017-10-20,"-34.5970769892,-58.374262414",-34.5970769892,-58.37426241399999,129000.0,58.0,58.0,2224.1379310344832,3.0,1.0,28,28,1,0,1,0,3.0
2017-10-20,"-34.5918482,-58.3784707",-34.5918482,-58.37847070000001,540000.0,176.0,176.0,3068.181818181818,7.0,1.0,28,56,1,0,1,0,7.0
2017-10-21,"-34.598878,-58.383965",-34.598878000000006,-58.383965,300000.0,125.0,123.0,2400.0,4.0,1.0,28,62,1,0,1,0,4.0
2017-10-25,"-34.588637,-58.382699",-34.588637,-58.382699,125000.0,49.0,43.0,2551.020408163265,2.0,1.0,28,56,1,0,1,0,2.0
2017-10-25,"-34.5939534,-58.3827605",-34.5939534,-58.3827605,85000.0,30.0,28.0,2833.333333333333,1.0,1.0,28,57,1,0,1,0,1.0
2017-10-26,"-34.5928792,-58.3763935",-34.5928792,-58.376393500000006,335000.0,117.0,117.0,2863.2478632478637,6.0,1.0,28,22,1,0,1,0,6.0
2017-10-26,"-34.5957532231,-58.3815776757",-34.5957532231,-58.381577675699994,215000.0,85.0,85.0,2529.4117647058824,4.0,1.0,28,57,1,0,1,0,4.0
2017-10-26,"-34.5965862266,-58.3807852376",-34.596586226599996,-58.3807852376,153000.0,72.0,70.0,2125.0,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-26,"-34.5989687,-58.3797424",-34.5989687,-58.3797424,82500.0,40.0,40.0,2062.5,2.0,1.0,28,60,1,0,1,0,2.0
2017-10-27,"-34.5965848,-58.379806",-34.5965848,-58.379806,185000.0,60.0,60.0,3083.333333333333,2.07601659340835,1.0,28,57,1,0,1,0,2.07601659340835
2017-10-28,"-34.5906913,-58.3845341",-34.5906913,-58.3845341,1200000.0,380.0,380.0,3157.894736842105,6.0,1.0,28,56,1,0,1,0,6.0
2017-10-28,"-34.593956,-58.3809149",-34.593956,-58.3809149,460000.0,189.0,189.0,2433.862433862434,6.0,1.0,28,57,1,0,1,0,6.0
2017-10-28,"-34.5928319,-58.3796368",-34.59283189999999,-58.3796368,880000.0,373.0,360.0,2359.249329758713,8.0,1.0,28,57,1,0,1,0,8.0
2017-10-29,"-34.5965341,-58.3809608",-34.5965341,-58.3809608,153000.0,74.0,70.0,2067.5675675675675,3.0,1.0,28,57,1,0,1,0,3.0
2017-10-31,"-34.5976375313,-58.3870178693",-34.5976375313,-58.3870178693,340000.0,120.0,120.0,2833.333333333333,4.1520331868167,1.0,28,56,1,0,1,0,4.1520331868167
2017-11-03,"-34.5948867,-58.3827489",-34.5948867,-58.3827489,770000.0,289.0,289.0,2664.3598615916953,7.0,1.0,28,56,1,0,1,0,7.0
